ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13556877,JH379571,08/07/2024 01:00:00 PM,072XX S MICHIGAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0323,003,6,69,05,1178413,1857121,2024,05/17/2025 03:40:52 PM,41.763246256,-87.621641094,POINT (-87.621641094 41.763246256)
13556392,JH378823,08/07/2024 12:07:00 PM,004XX E 69TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0322,003,6,69,05,1180192,1859358,2024,05/17/2025 03:40:52 PM,41.769344242,-87.615052305,POINT (-87.615052305 41.769344242)
13558603,JH381662,08/07/2024 09:00:00 AM,056XX S WABASH AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0225,002,20,40,05,1177675,1867704,2024,05/17/2025 03:40:52 PM,41.792303835,-87.624026045,POINT (-87.624026045 41.792303835)
13556035,JH378539,08/07/2024 08:30:00 AM,044XX S MOZART ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0922,009,12,58,05,1158107,1875132,2024,05/17/2025 03:40:52 PM,41.813107879,-87.695577079,POINT (-87.695577079 41.813107879)
13556772,JH379485,08/07/2024 07:00:00 AM,021XX S FAIRFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1023,010,25,30,05,1158364,1889551,2024,05/17/2025 03:40:52 PM,41.852670072,-87.6942409,POINT (-87.6942409 41.852670072)
13556528,JH379115,08/07/2024 06:05:00 AM,053XX W ROSCOE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,true,false,1634,016,30,15,05,1140203,1922089,2024,05/17/2025 03:40:52 PM,41.942309816,-87.760100237,POINT (-87.760100237 41.942309816)
13556508,JH378984,08/07/2024 06:00:00 AM,019XX N LARRABEE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,1813,018,43,7,05,1171962,1913200,2024,05/17/2025 03:40:52 PM,41.917275894,-87.643634649,POINT (-87.643634649 41.917275894)
13583835,JH412206,08/07/2024 05:20:00 AM,057XX N MASON AVE,0620,BURGLARY,UNLAWFUL ENTRY,ALLEY,false,false,1622,016,45,11,05,1135570,1937968,2024,05/17/2025 03:40:52 PM,41.985967069,-87.776749753,POINT (-87.776749753 41.985967069)
13556474,JH378951,08/07/2024 05:10:00 AM,087XX S COLFAX AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,0423,004,7,46,05,1195006,1847539,2024,05/17/2025 03:40:52 PM,41.736559674,-87.561140801,POINT (-87.561140801 41.736559674)
13556303,JH378464,08/07/2024 05:01:00 AM,028XX S WENTWORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0914,009,11,34,05,1175412,1885839,2024,05/17/2025 03:40:52 PM,41.842118844,-87.631781154,POINT (-87.631781154 41.842118844)
13555946,JH378350,08/07/2024 04:40:00 AM,0000X E 21ST ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0131,001,3,33,05,1177300,1890284,2024,05/17/2025 03:40:52 PM,41.854273711,-87.624718227,POINT (-87.624718227 41.854273711)
13556704,JH379403,08/07/2024 04:30:00 AM,051XX W WARWICK AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1634,016,30,15,05,1141338,1924444,2024,05/17/2025 03:40:52 PM,41.948751256,-87.755870232,POINT (-87.755870232 41.948751256)
13555909,JH378349,08/07/2024 04:21:00 AM,019XX N LAMON AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,true,false,2533,025,36,19,06,1143180,1912389,2024,05/17/2025 03:40:52 PM,41.9156369,-87.74940109,POINT (-87.74940109 41.9156369)
13556183,JH378866,08/07/2024 04:00:00 AM,008XX W HUBBARD ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1214,012,27,24,05,1170570,1903272,2024,05/17/2025 03:40:52 PM,41.890063488,-87.649039799,POINT (-87.649039799 41.890063488)
13561107,JH378340,08/07/2024 03:16:00 AM,079XX S SANGAMON ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,0621,006,17,71,05,1171356,1852118,2024,05/17/2025 03:40:52 PM,41.749674695,-87.647652413,POINT (-87.647652413 41.749674695)
13556396,JH378678,08/07/2024 02:11:00 AM,113XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0531,005,9,49,05,1178812,1829979,2024,05/17/2025 03:40:52 PM,41.688756095,-87.621001903,POINT (-87.621001903 41.688756095)
13556475,JH378935,08/07/2024 01:00:00 AM,048XX S TRIPP AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,0815,008,14,57,05,1148846,1872119,2024,05/17/2025 03:40:52 PM,41.805023343,-87.72962479,POINT (-87.72962479 41.805023343)
13555897,JH378267,08/07/2024 12:11:00 AM,079XX S COTTAGE GROVE AVE,0610,BURGLARY,FORCIBLE ENTRY,TAVERN / LIQUOR STORE,true,false,0624,006,8,44,05,1182930,1852635,2024,05/17/2025 03:40:52 PM,41.750832464,-87.605224746,POINT (-87.605224746 41.750832464)
13563824,JH387716,08/07/2024 12:00:00 AM,006XX W MONTROSE DR,0610,BURGLARY,FORCIBLE ENTRY,BOAT / WATERCRAFT,false,false,1915,019,46,3,05,1171215,1929505,2024,05/17/2025 03:40:52 PM,41.96203391,-87.645898728,POINT (-87.645898728 41.96203391)
13555760,JH378226,08/06/2024 11:51:00 PM,025XX W MARQUETTE RD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,true,0832,008,16,66,05,1160676,1860145,2024,05/17/2025 03:40:52 PM,41.771928861,-87.686567414,POINT (-87.686567414 41.771928861)
13555813,JH378248,08/06/2024 11:30:00 PM,094XX S COMMERCIAL AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER RAILROAD PROPERTY / TRAIN DEPOT,false,false,0423,004,10,48,05,1197787,1842948,2024,05/17/2025 03:40:52 PM,41.723892673,-87.551105212,POINT (-87.551105212 41.723892673)
13557054,JH378649,08/06/2024 08:00:00 PM,079XX S CRANDON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,0414,004,7,46,05,1192909,1852703,2024,05/17/2025 03:40:52 PM,41.75078151,-87.568655253,POINT (-87.568655253 41.75078151)
13555642,JH378071,08/06/2024 07:30:00 PM,079XX S WOOD ST,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,0611,006,17,71,05,1165730,1852018,2024,05/17/2025 03:40:52 PM,41.749521463,-87.668271295,POINT (-87.668271295 41.749521463)
13556125,JH378674,08/06/2024 07:25:00 PM,033XX W 26TH ST,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1024,010,25,30,05,1154314,1886529,2024,05/17/2025 03:40:52 PM,41.844459101,-87.709186341,POINT (-87.709186341 41.844459101)
13555630,JH377999,08/06/2024 06:30:00 PM,042XX N MEADE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,true,1624,016,38,15,05,1134922,1927602,2024,05/17/2025 03:40:52 PM,41.957533329,-87.779379638,POINT (-87.779379638 41.957533329)
13574594,JH400890,08/06/2024 06:00:00 PM,006XX W BITTERSWEET PL,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1915,019,46,3,05,1171089,1927200,2024,05/17/2025 03:40:52 PM,41.955711693,-87.646429905,POINT (-87.646429905 41.955711693)
13555214,JH377850,08/06/2024 05:10:00 PM,083XX S PAULINA ST,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,0614,006,18,71,05,1166460,1849482,2024,05/17/2025 03:40:52 PM,41.742546801,-87.665668376,POINT (-87.665668376 41.742546801)
13555396,JH377854,08/06/2024 04:49:00 PM,082XX S THROOP ST,0650,BURGLARY,HOME INVASION,RESIDENCE,false,false,0613,006,17,71,05,1169095,1850088,2024,05/17/2025 03:40:52 PM,41.744153242,-87.655996217,POINT (-87.655996217 41.744153242)
13555289,JH377779,08/06/2024 03:30:00 PM,062XX S MONITOR AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0812,008,13,64,05,1138480,1862576,2024,05/17/2025 03:40:52 PM,41.779029203,-87.767873777,POINT (-87.767873777 41.779029203)
13556065,JH378441,08/06/2024 02:00:00 PM,085XX S BURLEY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0424,004,10,46,05,1199295,1848925,2024,05/17/2025 03:40:52 PM,41.740256286,-87.545381186,POINT (-87.545381186 41.740256286)
13555898,JH378258,08/06/2024 01:30:00 PM,077XX S CARPENTER ST,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,0612,006,17,71,05,1170656,1853471,2024,05/17/2025 03:40:52 PM,41.753402785,-87.650178136,POINT (-87.650178136 41.753402785)
13555704,JH378188,08/06/2024 01:30:00 PM,064XX S DR MARTIN LUTHER KING JR DR,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0312,003,20,69,05,1180029,1862357,2024,05/17/2025 03:40:52 PM,41.777577536,-87.615558035,POINT (-87.615558035 41.777577536)
13556221,JH378113,08/06/2024 12:28:00 PM,013XX W SCHUBERT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1932,019,32,7,05,1167080,1918052,2024,05/17/2025 03:40:52 PM,41.930696388,-87.661431396,POINT (-87.661431396 41.930696388)
13555075,JH377462,08/06/2024 12:21:00 PM,039XX W ARTHINGTON ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,true,false,1132,011,24,26,05,1150160,1895742,2024,05/17/2025 03:40:52 PM,41.869822522,-87.724191109,POINT (-87.724191109 41.869822522)
13555165,JH377637,08/06/2024 12:00:00 PM,035XX N HARLEM AVE,0620,BURGLARY,UNLAWFUL ENTRY,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1631,016,38,17,05,1127449,1922655,2024,05/17/2025 03:40:52 PM,41.944087461,-87.806965071,POINT (-87.806965071 41.944087461)
13556053,JH377531,08/06/2024 11:45:00 AM,034XX N CICERO AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1634,016,31,15,05,1143770,1922399,2024,05/17/2025 03:40:52 PM,41.94309428,-87.746981954,POINT (-87.746981954 41.94309428)
13558196,JH377465,08/06/2024 11:30:00 AM,051XX S TALMAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0923,009,14,63,05,1159575,1870495,2024,05/17/2025 03:40:52 PM,41.800353336,-87.690319622,POINT (-87.690319622 41.800353336)
13555862,JH378225,08/06/2024 09:30:00 AM,026XX W 64TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0825,008,16,66,05,1159994,1862094,2024,05/17/2025 03:40:52 PM,41.777291241,-87.6890139,POINT (-87.6890139 41.777291241)
13580541,JH408076,08/06/2024 09:00:00 AM,012XX S KILDARE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1011,010,24,29,05,1147911,1894117,2024,05/17/2025 03:40:52 PM,41.865406824,-87.732489678,POINT (-87.732489678 41.865406824)
13556237,JH377137,08/06/2024 07:50:00 AM,079XX S ELLIS AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,0624,006,8,44,05,1184267,1852657,2024,05/17/2025 03:40:52 PM,41.750861682,-87.6003247,POINT (-87.6003247 41.750861682)
13557357,JH379430,08/06/2024 07:30:00 AM,075XX S WINCHESTER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0611,006,17,71,05,1164666,1854574,2024,05/17/2025 03:40:52 PM,41.756557997,-87.672098255,POINT (-87.672098255 41.756557997)
13554692,JH377070,08/06/2024 07:15:00 AM,100XX S WENTWORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0511,005,9,49,05,1176714,1838365,2024,05/17/2025 03:40:52 PM,41.711815837,-87.628431273,POINT (-87.628431273 41.711815837)
13557128,JH377128,08/06/2024 07:10:00 AM,033XX W ADAMS ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,false,false,1124,011,28,27,06,1154129,1898876,2024,05/17/2025 03:40:52 PM,41.878344338,-87.709536042,POINT (-87.709536042 41.878344338)
13557310,JH380172,08/06/2024 07:00:00 AM,057XX S RICHMOND ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0824,008,15,63,05,1157689,1866537,2024,05/17/2025 03:40:52 PM,41.789530549,-87.6973436,POINT (-87.6973436 41.789530549)
13554994,JH377014,08/06/2024 06:04:00 AM,001XX E 75TH ST,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,0623,006,6,69,05,1178638,1855322,2024,05/17/2025 03:40:52 PM,41.75830449,-87.620871042,POINT (-87.620871042 41.75830449)
13554663,JH377011,08/06/2024 05:30:00 AM,122XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,0524,005,21,53,05,1173205,1823792,2024,05/17/2025 03:40:52 PM,41.671903369,-87.641710641,POINT (-87.641710641 41.671903369)
13555902,JH376990,08/06/2024 04:44:00 AM,001XX W 87TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0622,006,21,44,05,1176778,1847275,2024,05/17/2025 03:40:52 PM,41.736264617,-87.627929503,POINT (-87.627929503 41.736264617)
13555524,JH376991,08/06/2024 04:30:00 AM,019XX E 95TH ST,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,0413,004,8,51,05,1190701,1842358,2024,05/17/2025 03:40:52 PM,41.722447413,-87.577079396,POINT (-87.577079396 41.722447413)
13554623,JH376969,08/06/2024 03:45:00 AM,032XX W 87TH ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0834,008,18,70,05,1156287,1846718,2024,05/17/2025 03:40:52 PM,41.735172471,-87.703016838,POINT (-87.703016838 41.735172471)
13554847,JH377085,08/06/2024 02:05:00 AM,082XX S PAXTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0414,004,8,46,05,1192287,1850685,2024,05/17/2025 03:40:52 PM,41.745259092,-87.571000034,POINT (-87.571000034 41.745259092)
13554640,JH376943,08/06/2024 02:00:00 AM,069XX S CAMPBELL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,true,false,0832,008,16,66,05,1160908,1858536,2024,05/17/2025 03:40:52 PM,41.767508744,-87.685761377,POINT (-87.685761377 41.767508744)
13555284,JH377900,08/05/2024 11:23:00 PM,034XX W ARTHINGTON ST,0620,BURGLARY,UNLAWFUL ENTRY,SCHOOL - PUBLIC GROUNDS,false,false,1133,011,24,29,05,1153632,1895829,2024,05/17/2025 03:40:52 PM,41.869992943,-87.711441988,POINT (-87.711441988 41.869992943)
13554491,JH376817,08/05/2024 09:58:00 PM,096XX S CALUMET AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0511,005,9,49,05,1180281,1841066,2024,05/17/2025 03:40:52 PM,41.719146853,-87.615285571,POINT (-87.615285571 41.719146853)
13554492,JH376759,08/05/2024 09:10:00 PM,015XX E 73RD ST,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,0324,003,7,43,05,1187714,1856892,2024,05/17/2025 03:40:52 PM,41.762401633,-87.587558861,POINT (-87.587558861 41.762401633)
13554642,JH376823,08/05/2024 06:00:00 PM,069XX S VERNON AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0322,003,6,69,05,1180446,1859127,2024,05/17/2025 03:40:52 PM,41.76870453,-87.614128347,POINT (-87.614128347 41.76870453)
13554508,JH376869,08/05/2024 04:50:00 PM,061XX S MC VICKER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0812,008,13,64,05,1137128,1863106,2024,05/17/2025 03:40:52 PM,41.780507909,-87.772817773,POINT (-87.772817773 41.780507909)
13554885,JH377081,08/05/2024 04:00:00 PM,025XX W FULTON ST,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,1222,012,27,28,05,1159235,1901921,2024,05/17/2025 03:40:52 PM,41.886596731,-87.690704161,POINT (-87.690704161 41.886596731)
13611322,JH445267,08/05/2024 02:00:00 PM,054XX N SPAULDING AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,1712,017,39,13,05,1153401,1935943,2024,05/17/2025 03:40:52 PM,41.980073656,-87.711221598,POINT (-87.711221598 41.980073656)
13556486,JH379028,08/05/2024 01:15:00 PM,045XX N TROY ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1724,017,33,14,05,1154566,1929923,2024,05/17/2025 03:40:52 PM,41.963531132,-87.707098985,POINT (-87.707098985 41.963531132)
13554388,JH376292,08/05/2024 11:30:00 AM,021XX W HURON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1221,012,36,24,05,1161962,1904652,2024,05/17/2025 03:40:52 PM,41.894034344,-87.680613638,POINT (-87.680613638 41.894034344)
13554638,JH376807,08/05/2024 11:30:00 AM,072XX S VERNON AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0323,003,6,69,05,1180498,1857199,2024,05/17/2025 03:40:52 PM,41.763412704,-87.613996844,POINT (-87.613996844 41.763412704)
13563426,JH387526,08/05/2024 11:00:00 AM,105XX S NORMAL AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2233,022,21,49,05,1174824,1834970,2024,05/17/2025 03:40:52 PM,41.702541716,-87.63545369,POINT (-87.63545369 41.702541716)
13554005,JH376210,08/05/2024 10:45:00 AM,014XX W SUMMERDALE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2013,020,48,77,05,1165570,1935629,2024,05/17/2025 03:40:52 PM,41.978960784,-87.666477682,POINT (-87.666477682 41.978960784)
13560336,JH383838,08/05/2024 09:45:00 AM,009XX N ASHLAND AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,false,false,1213,012,1,24,06,1165562,1906171,2024,05/17/2025 03:40:52 PM,41.898126677,-87.667348721,POINT (-87.667348721 41.898126677)
13554834,JH377346,08/05/2024 09:00:00 AM,089XX S BLACKSTONE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0413,004,8,48,05,1187677,1846002,2024,05/17/2025 03:40:52 PM,41.7325193,-87.588040183,POINT (-87.588040183 41.7325193)
13553653,JH375679,08/05/2024 07:00:00 AM,041XX W BARRY AVE,0650,BURGLARY,HOME INVASION,APARTMENT,false,true,2523,025,31,21,05,1147916,1920282,2024,05/17/2025 03:40:52 PM,41.937206216,-87.731797807,POINT (-87.731797807 41.937206216)
13558382,JH381500,08/05/2024 07:00:00 AM,022XX N KARLOV AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,2525,025,35,20,05,1148684,1914507,2024,05/17/2025 03:40:52 PM,41.921344278,-87.729124827,POINT (-87.729124827 41.921344278)
13559028,JH382159,08/05/2024 06:00:00 AM,081XX S SAGINAW AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0422,004,7,46,05,1195255,1851522,2024,05/17/2025 03:40:52 PM,41.747483217,-87.560097447,POINT (-87.560097447 41.747483217)
13553613,JH375619,08/05/2024 04:41:00 AM,014XX N WIELAND ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,true,false,1821,018,2,8,05,1174168,1910047,2024,05/17/2025 03:40:52 PM,41.908574949,-87.63562409,POINT (-87.63562409 41.908574949)
13553543,JH375599,08/05/2024 04:31:00 AM,031XX N BROADWAY,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1934,019,44,6,05,1171700,1921126,2024,05/17/2025 03:40:52 PM,41.939030965,-87.644363243,POINT (-87.644363243 41.939030965)
13553542,JH375601,08/05/2024 04:31:00 AM,031XX N BROADWAY,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1934,019,44,6,05,1171700,1921114,2024,05/17/2025 03:40:52 PM,41.938998037,-87.644363598,POINT (-87.644363598 41.938998037)
13553530,JH375605,08/05/2024 04:26:00 AM,069XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0735,007,17,67,05,1166879,1858694,2024,05/17/2025 03:40:52 PM,41.767816869,-87.663870502,POINT (-87.663870502 41.767816869)
13553496,JH375595,08/05/2024 03:45:00 AM,047XX N MILWAUKEE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1623,016,45,15,05,1140128,1931155,2024,05/17/2025 03:40:52 PM,41.967189134,-87.760153033,POINT (-87.760153033 41.967189134)
13553448,JH375594,08/05/2024 03:44:00 AM,004XX W NORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,false,false,1821,018,2,8,05,1172882,1910953,2024,05/17/2025 03:40:52 PM,41.911089665,-87.640321294,POINT (-87.640321294 41.911089665)
13555578,JH375597,08/05/2024 03:40:00 AM,017XX W FULLERTON AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1931,019,32,7,05,1164222,1915991,2024,05/17/2025 03:40:52 PM,41.92510186,-87.671992307,POINT (-87.671992307 41.92510186)
13557335,JH380145,08/05/2024 03:00:00 AM,011XX W 62ND ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0712,007,16,68,05,1169898,1863687,2024,05/17/2025 03:40:52 PM,41.781453257,-87.652659651,POINT (-87.652659651 41.781453257)
13554881,JH376151,08/05/2024 02:41:00 AM,023XX W AUGUSTA BLVD,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESTAURANT,false,false,1212,012,36,24,05,1160556,1906596,2024,05/17/2025 03:40:52 PM,41.899398075,-87.685723533,POINT (-87.685723533 41.899398075)
13553609,JH375721,08/05/2024 02:40:00 AM,024XX N MILWAUKEE AVE,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1414,014,1,22,05,1156359,1915921,2024,05/17/2025 03:40:52 PM,41.925072551,-87.700886541,POINT (-87.700886541 41.925072551)
13553490,JH375593,08/05/2024 02:40:00 AM,020XX W WABANSIA AVE,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,false,false,1434,014,32,24,05,1162510,1911308,2024,05/17/2025 03:40:52 PM,41.912287451,-87.678414384,POINT (-87.678414384 41.912287451)
13553461,JH375543,08/05/2024 01:27:00 AM,007XX S KEDZIE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1134,011,24,27,05,1155154,1896418,2024,05/17/2025 03:40:52 PM,41.871578827,-87.705838431,POINT (-87.705838431 41.871578827)
13554197,JH376573,08/05/2024 01:25:00 AM,015XX N DAMEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,HOSPITAL BUILDING / GROUNDS,false,false,1424,014,1,24,05,1162789,1910119,2024,05/17/2025 03:40:52 PM,41.9090189,-87.677422819,POINT (-87.677422819 41.9090189)
13553439,JH375517,08/05/2024 01:24:00 AM,007XX W ARMITAGE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1813,018,43,7,05,1171075,1913530,2024,05/17/2025 03:40:52 PM,41.918200959,-87.646883768,POINT (-87.646883768 41.918200959)
13557433,JH308017,08/05/2024 01:05:00 AM,011XX W RANDOLPH SD,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1224,012,27,28,05,1168715,1901101,2024,05/17/2025 03:40:52 PM,41.884146504,-87.655915096,POINT (-87.655915096 41.884146504)
13563904,JH388184,08/05/2024 12:00:00 AM,043XX N HAMLIN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1723,017,33,16,05,1150280,1928536,2024,05/17/2025 03:40:52 PM,41.959809981,-87.722893619,POINT (-87.722893619 41.959809981)
13553402,JH375447,08/04/2024 11:53:00 PM,044XX S PULASKI RD,0610,BURGLARY,FORCIBLE ENTRY,DRUG STORE,false,false,0815,008,14,57,05,1150421,1874990,2024,05/17/2025 03:40:52 PM,41.812871278,-87.723773604,POINT (-87.723773604 41.812871278)
13553352,JH375480,08/04/2024 11:24:00 PM,044XX N HAZEL ST,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,false,false,1914,019,46,3,05,1169465,1929492,2024,05/17/2025 03:40:52 PM,41.962036583,-87.652333083,POINT (-87.652333083 41.962036583)
13553354,JH375421,08/04/2024 11:15:00 PM,013XX W IRVING PARK RD,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1912,019,46,6,05,1166372,1926670,2024,05/17/2025 03:40:52 PM,41.954359791,-87.663785763,POINT (-87.663785763 41.954359791)
13553358,JH375391,08/04/2024 11:08:00 PM,034XX N LINCOLN AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1922,019,47,6,05,1164301,1922791,2024,05/17/2025 03:40:52 PM,41.943759771,-87.67150914,POINT (-87.67150914 41.943759771)
13555966,JH378514,08/04/2024 09:00:00 PM,030XX S KARLOV AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1031,010,22,30,05,1149530,1884063,2024,05/17/2025 03:40:52 PM,41.837786139,-87.726806907,POINT (-87.726806907 41.837786139)
13553646,JH375825,08/04/2024 08:30:00 PM,022XX W CHICAGO AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1221,012,36,24,05,1161406,1905297,2024,05/17/2025 03:40:52 PM,41.895815865,-87.682637681,POINT (-87.682637681 41.895815865)
13554586,JH376809,08/04/2024 08:00:00 PM,012XX W 47TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0933,009,20,61,05,1168902,1873617,2024,05/17/2025 03:40:52 PM,41.808723892,-87.656024378,POINT (-87.656024378 41.808723892)
13554677,JH376085,08/04/2024 08:00:00 PM,056XX W WINDSOR AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,1622,016,38,15,05,1138005,1929711,2024,05/17/2025 03:40:52 PM,41.963265375,-87.767994197,POINT (-87.767994197 41.963265375)
13553654,JH375792,08/04/2024 08:00:00 PM,025XX E 83RD ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0423,004,7,46,05,1194449,1850428,2024,05/17/2025 03:40:52 PM,41.74450103,-87.563086691,POINT (-87.563086691 41.74450103)
13553867,JH376018,08/04/2024 06:30:00 PM,055XX S KEDZIE AVE,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,0824,008,14,63,05,1155991,1867743,2024,05/17/2025 03:40:52 PM,41.792874284,-87.703537299,POINT (-87.703537299 41.792874284)
13553385,JH375385,08/04/2024 06:00:00 PM,015XX S HAMLIN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1014,010,24,29,05,1151295,1892209,2024,05/17/2025 03:40:52 PM,41.860105385,-87.720116811,POINT (-87.720116811 41.860105385)
