P1_001N,GEO_ID,state,county,tract,block group
1962,1500000US170318021003,17,031,802100,3
779,1500000US170318021001,17,031,802100,1
993,1500000US170318021002,17,031,802100,2
1853,1500000US170318022003,17,031,802200,3
1237,1500000US170318022001,17,031,802200,1
1758,1500000US170318022002,17,031,802200,2
3267,1500000US170318023002,17,031,802300,2
2701,1500000US170318023001,17,031,802300,1
1341,1500000US170318024023,17,031,802402,3
2018,1500000US170318024021,17,031,802402,1
1150,1500000US170318024022,17,031,802402,2
1034,1500000US170318024024,17,031,802402,4
1531,1500000US170318024031,17,031,802403,1
1900,1500000US170318024041,17,031,802404,1
2379,1500000US170318024044,17,031,802404,4
2165,1500000US170318024042,17,031,802404,2
1114,1500000US170318024043,17,031,802404,3
2417,1500000US170318025033,17,031,802503,3
1237,1500000US170318025031,17,031,802503,1
1872,1500000US170318025032,17,031,802503,2
886,1500000US170318025034,17,031,802503,4
1278,1500000US170318025042,17,031,802504,2
1432,1500000US170318025041,17,031,802504,1
2321,1500000US170318025043,17,031,802504,3
1411,1500000US170318025044,17,031,802504,4
11,1500000US170318025051,17,031,802505,1
46,1500000US170318025053,17,031,802505,3
1761,1500000US170318025056,17,031,802505,6
1049,1500000US170318025052,17,031,802505,2
2197,1500000US170318025054,17,031,802505,4
1659,1500000US170318025055,17,031,802505,5
1319,1500000US170318025061,17,031,802506,1
966,1500000US170318025062,17,031,802506,2
1478,1500000US170318026051,17,031,802605,1
1344,1500000US170318026054,17,031,802605,4
1573,1500000US170318026052,17,031,802605,2
1312,1500000US170318026053,17,031,802605,3
1418,1500000US170318026055,17,031,802605,5
1536,1500000US170318026071,17,031,802607,1
1839,1500000US170318026081,17,031,802608,1
2673,1500000US170318026082,17,031,802608,2
1157,1500000US170318026083,17,031,802608,3
1061,1500000US170318026084,17,031,802608,4
2187,1500000US170318026091,17,031,802609,1
847,1500000US170318026092,17,031,802609,2
1236,1500000US170318026093,17,031,802609,3
2020,1500000US170318026094,17,031,802609,4
1757,1500000US170318026101,17,031,802610,1
2177,1500000US170318027011,17,031,802701,1
1633,1500000US170318027012,17,031,802701,2
1011,1500000US170318027013,17,031,802701,3
1861,1500000US170318027014,17,031,802701,4
837,1500000US170318027023,17,031,802702,3
1753,1500000US170318027021,17,031,802702,1
2120,1500000US170318027022,17,031,802702,2
896,1500000US170318028013,17,031,802801,3
1142,1500000US170318028011,17,031,802801,1
1237,1500000US170318028012,17,031,802801,2
929,1500000US170318028014,17,031,802801,4
837,1500000US170318028015,17,031,802801,5
1352,1500000US170318028021,17,031,802802,1
1317,1500000US170318028024,17,031,802802,4
1494,1500000US170318028022,17,031,802802,2
1582,1500000US170318028023,17,031,802802,3
1246,1500000US170318028025,17,031,802802,5
1746,1500000US170318029002,17,031,802900,2
1443,1500000US170318029004,17,031,802900,4
944,1500000US170318029001,17,031,802900,1
1922,1500000US170318029003,17,031,802900,3
1052,1500000US170318030051,17,031,803005,1
1562,1500000US170318030052,17,031,803005,2
1544,1500000US170318030071,17,031,803007,1
1437,1500000US170318030072,17,031,803007,2
2172,1500000US170318030073,17,031,803007,3
1744,1500000US170318030081,17,031,803008,1
1105,1500000US170318030082,17,031,803008,2
1918,1500000US170318030083,17,031,803008,3
1041,1500000US170318030101,17,031,803010,1
2414,1500000US170318030104,17,031,803010,4
750,1500000US170318030102,17,031,803010,2
1146,1500000US170318030103,17,031,803010,3
2234,1500000US170318030121,17,031,803012,1
2028,1500000US170318030132,17,031,803013,2
2379,1500000US170318030131,17,031,803013,1
1083,1500000US170318030133,17,031,803013,3
1351,1500000US170318030142,17,031,803014,2
2326,1500000US170318030141,17,031,803014,1
1516,1500000US170318030152,17,031,803015,2
1793,1500000US170318030151,17,031,803015,1
1322,1500000US170318030153,17,031,803015,3
2490,1500000US170318030161,17,031,803016,1
2094,1500000US170318030171,17,031,803017,1
2252,1500000US170318030172,17,031,803017,2
1937,1500000US170318030173,17,031,803017,3
2050,1500000US170318031001,17,031,803100,1
1566,1500000US170318031002,17,031,803100,2
2195,1500000US170318032002,17,031,803200,2
1887,1500000US170318032001,17,031,803200,1
1504,1500000US170318032003,17,031,803200,3
1549,1500000US170318033002,17,031,803300,2
2382,1500000US170318033001,17,031,803300,1
1795,1500000US170318033003,17,031,803300,3
1002,1500000US170318034001,17,031,803400,1
916,1500000US170318034002,17,031,803400,2
1004,1500000US170318034003,17,031,803400,3
1523,1500000US170318034004,17,031,803400,4
1003,1500000US170318034005,17,031,803400,5
1144,1500000US170318034006,17,031,803400,6
860,1500000US170318035001,17,031,803500,1
967,1500000US170318035002,17,031,803500,2
1482,1500000US170318035003,17,031,803500,3
1498,1500000US170318035004,17,031,803500,4
996,1500000US170318035005,17,031,803500,5
2618,1500000US170318036033,17,031,803603,3
2028,1500000US170318036031,17,031,803603,1
1087,1500000US170318036032,17,031,803603,2
1091,1500000US170318036034,17,031,803603,4
1156,1500000US170318036042,17,031,803604,2
1085,1500000US170318036041,17,031,803604,1
1129,1500000US170318036043,17,031,803604,3
839,1500000US170318036044,17,031,803604,4
1603,1500000US170318036051,17,031,803605,1
776,1500000US170318036054,17,031,803605,4
1184,1500000US170318036052,17,031,803605,2
1317,1500000US170318036053,17,031,803605,3
2122,1500000US170318036055,17,031,803605,5
886,1500000US170318036072,17,031,803607,2
827,1500000US170318036071,17,031,803607,1
1972,1500000US170318036073,17,031,803607,3
1134,1500000US170318036074,17,031,803607,4
2464,1500000US170318036081,17,031,803608,1
2841,1500000US170318036082,17,031,803608,2
2239,1500000US170318036083,17,031,803608,3
770,1500000US170318036111,17,031,803611,1
1396,1500000US170318036113,17,031,803611,3
1341,1500000US170318036112,17,031,803611,2
678,1500000US170318036114,17,031,803611,4
1513,1500000US170318036115,17,031,803611,5
2416,1500000US170318036121,17,031,803612,1
1415,1500000US170318036122,17,031,803612,2
1450,1500000US170318036132,17,031,803613,2
1984,1500000US170318036131,17,031,803613,1
1893,1500000US170318036141,17,031,803614,1
2529,1500000US170318036142,17,031,803614,2
1856,1500000US170318036151,17,031,803615,1
896,1500000US170318036152,17,031,803615,2
905,1500000US170318036162,17,031,803616,2
1906,1500000US170318036161,17,031,803616,1
1824,1500000US170318036163,17,031,803616,3
1557,1500000US170318037012,17,031,803701,2
1150,1500000US170318037011,17,031,803701,1
1707,1500000US170318037023,17,031,803702,3
901,1500000US170318037021,17,031,803702,1
2170,1500000US170318037022,17,031,803702,2
1598,1500000US170318037024,17,031,803702,4
755,1500000US170318038002,17,031,803800,2
953,1500000US170318038004,17,031,803800,4
1110,1500000US170318038001,17,031,803800,1
1704,1500000US170318038003,17,031,803800,3
1888,1500000US170318039011,17,031,803901,1
2047,1500000US170318039012,17,031,803901,2
1026,1500000US170318039021,17,031,803902,1
1077,1500000US170318039022,17,031,803902,2
1326,1500000US170318039023,17,031,803902,3
2056,1500000US170318040001,17,031,804000,1
2707,1500000US170318040002,17,031,804000,2
2347,1500000US170318041021,17,031,804102,1
2358,1500000US170318041022,17,031,804102,2
2602,1500000US170318041023,17,031,804102,3
1702,1500000US170318041041,17,031,804104,1
1977,1500000US170318041042,17,031,804104,2
1270,1500000US170318041043,17,031,804104,3
1556,1500000US170318041051,17,031,804105,1
1510,1500000US170318041052,17,031,804105,2
1102,1500000US170318041053,17,031,804105,3
1789,1500000US170318041062,17,031,804106,2
1980,1500000US170318041061,17,031,804106,1
1590,1500000US170318041063,17,031,804106,3
1905,1500000US170318041064,17,031,804106,4
2472,1500000US170318041081,17,031,804108,1
2326,1500000US170318041082,17,031,804108,2
1233,1500000US170318041091,17,031,804109,1
1845,1500000US170318041092,17,031,804109,2
3038,1500000US170318042022,17,031,804202,2
1564,1500000US170318042021,17,031,804202,1
2368,1500000US170318042023,17,031,804202,3
823,1500000US170318042024,17,031,804202,4
1965,1500000US170318042031,17,031,804203,1
1493,1500000US170318042032,17,031,804203,2
1564,1500000US170318042042,17,031,804204,2
2000,1500000US170318042041,17,031,804204,1
1699,1500000US170318042043,17,031,804204,3
1458,1500000US170318043052,17,031,804305,2
1624,1500000US170318043051,17,031,804305,1
1570,1500000US170318043053,17,031,804305,3
2300,1500000US170318043054,17,031,804305,4
2453,1500000US170318043061,17,031,804306,1
1218,1500000US170318043064,17,031,804306,4
1111,1500000US170318043062,17,031,804306,2
844,1500000US170318043063,17,031,804306,3
2243,1500000US170318043082,17,031,804308,2
2065,1500000US170318043081,17,031,804308,1
1210,1500000US170318043083,17,031,804308,3
943,1500000US170318043092,17,031,804309,2
2095,1500000US170318043091,17,031,804309,1
2238,1500000US170318043121,17,031,804312,1
1262,1500000US170318043132,17,031,804313,2
3185,1500000US170318043131,17,031,804313,1
1907,1500000US170318043133,17,031,804313,3
1682,1500000US170318043141,17,031,804314,1
2446,1500000US170318043151,17,031,804315,1
3021,1500000US170318043161,17,031,804316,1
2006,1500000US170318043162,17,031,804316,2
1245,1500000US170318044031,17,031,804403,1
2833,1500000US170318044034,17,031,804403,4
1894,1500000US170318044032,17,031,804403,2
1325,1500000US170318044033,17,031,804403,3
1650,1500000US170318044043,17,031,804404,3
1328,1500000US170318044041,17,031,804404,1
1204,1500000US170318044042,17,031,804404,2
965,1500000US170318044044,17,031,804404,4
1471,1500000US170318044052,17,031,804405,2
2099,1500000US170318044051,17,031,804405,1
2640,1500000US170318044061,17,031,804406,1
2014,1500000US170318044062,17,031,804406,2
1638,1500000US170318044063,17,031,804406,3
1048,1500000US170318045051,17,031,804505,1
1057,1500000US170318045052,17,031,804505,2
1865,1500000US170318045053,17,031,804505,3
1240,1500000US170318045061,17,031,804506,1
1541,1500000US170318045062,17,031,804506,2
2691,1500000US170318045063,17,031,804506,3
2343,1500000US170318045081,17,031,804508,1
1287,1500000US170318045091,17,031,804509,1
1451,1500000US170318045092,17,031,804509,2
1495,1500000US170318045093,17,031,804509,3
1779,1500000US170318045094,17,031,804509,4
1246,1500000US170318045101,17,031,804510,1
2313,1500000US170318045103,17,031,804510,3
1066,1500000US170318045102,17,031,804510,2
1247,1500000US170318045104,17,031,804510,4
1414,1500000US170318045112,17,031,804511,2
1012,1500000US170318045111,17,031,804511,1
1508,1500000US170318045121,17,031,804512,1
2487,1500000US170318045122,17,031,804512,2
1092,1500000US170318045131,17,031,804513,1
1595,1500000US170318045132,17,031,804513,2
1378,1500000US170318045133,17,031,804513,3
915,1500000US170318045141,17,031,804514,1
2434,1500000US170318045142,17,031,804514,2
1341,1500000US170318045143,17,031,804514,3
2342,1500000US170318046031,17,031,804603,1
1279,1500000US170318046032,17,031,804603,2
2030,1500000US170318046033,17,031,804603,3
821,1500000US170318046061,17,031,804606,1
2527,1500000US170318046064,17,031,804606,4
2414,1500000US170318046062,17,031,804606,2
1326,1500000US170318046063,17,031,804606,3
1523,1500000US170318046073,17,031,804607,3
1947,1500000US170318046071,17,031,804607,1
2302,1500000US170318046072,17,031,804607,2
1351,1500000US170318046074,17,031,804607,4
1440,1500000US170318046081,17,031,804608,1
822,1500000US170318046082,17,031,804608,2
1765,1500000US170318046083,17,031,804608,3
2555,1500000US170318046091,17,031,804609,1
1886,1500000US170318046092,17,031,804609,2
1706,1500000US170318046093,17,031,804609,3
1834,1500000US170318046101,17,031,804610,1
690,1500000US170318046102,17,031,804610,2
1887,1500000US170318046112,17,031,804611,2
1601,1500000US170318046111,17,031,804611,1
1165,1500000US170318046113,17,031,804611,3
1312,1500000US170318047012,17,031,804701,2
1418,1500000US170318047011,17,031,804701,1
2231,1500000US170318047013,17,031,804701,3
2084,1500000US170318047014,17,031,804701,4
1305,1500000US170318047051,17,031,804705,1
1723,1500000US170318047052,17,031,804705,2
1120,1500000US170318047053,17,031,804705,3
1506,1500000US170318047061,17,031,804706,1
1047,1500000US170318047062,17,031,804706,2
1322,1500000US170318047091,17,031,804709,1
1466,1500000US170318047092,17,031,804709,2
1446,1500000US170318047093,17,031,804709,3
1267,1500000US170318047094,17,031,804709,4
1313,1500000US170318047095,17,031,804709,5
1129,1500000US170318047101,17,031,804710,1
1160,1500000US170318047102,17,031,804710,2
1241,1500000US170318047103,17,031,804710,3
762,1500000US170318047104,17,031,804710,4
2372,1500000US170318047111,17,031,804711,1
1028,1500000US170318047112,17,031,804711,2
3042,1500000US170318047113,17,031,804711,3
1187,1500000US170318047114,17,031,804711,4
2102,1500000US170318047121,17,031,804712,1
1015,1500000US170318047122,17,031,804712,2
2339,1500000US170318047123,17,031,804712,3
1599,1500000US170318047131,17,031,804713,1
734,1500000US170318047133,17,031,804713,3
1963,1500000US170318047132,17,031,804713,2
741,1500000US170318047134,17,031,804713,4
1241,1500000US170318047142,17,031,804714,2
1089,1500000US170318047141,17,031,804714,1
1204,1500000US170318047143,17,031,804714,3
1496,1500000US170318047152,17,031,804715,2
1930,1500000US170318047151,17,031,804715,1
1383,1500000US170318047163,17,031,804716,3
1649,1500000US170318047161,17,031,804716,1
2328,1500000US170318047162,17,031,804716,2
2955,1500000US170318048033,17,031,804803,3
1239,1500000US170318048031,17,031,804803,1
1527,1500000US170318048032,17,031,804803,2
917,1500000US170318048043,17,031,804804,3
1363,1500000US170318048041,17,031,804804,1
2683,1500000US170318048042,17,031,804804,2
1846,1500000US170318048044,17,031,804804,4
909,1500000US170318048052,17,031,804805,2
1747,1500000US170318048051,17,031,804805,1
1408,1500000US170318048053,17,031,804805,3
2796,1500000US170318048054,17,031,804805,4
861,1500000US170318048061,17,031,804806,1
1732,1500000US170318048063,17,031,804806,3
1203,1500000US170318048062,17,031,804806,2
2092,1500000US170318048073,17,031,804807,3
1029,1500000US170318048071,17,031,804807,1
929,1500000US170318048072,17,031,804807,2
1174,1500000US170318048074,17,031,804807,4
1031,1500000US170318048082,17,031,804808,2
723,1500000US170318048081,17,031,804808,1
842,1500000US170318048083,17,031,804808,3
1687,1500000US170318048092,17,031,804809,2
1399,1500000US170318048091,17,031,804809,1
1173,1500000US170318048093,17,031,804809,3
1149,1500000US170318048102,17,031,804810,2
1427,1500000US170318048101,17,031,804810,1
2739,1500000US170318048103,17,031,804810,3
1782,1500000US170318048104,17,031,804810,4
1712,1500000US170318049011,17,031,804901,1
750,1500000US170318049014,17,031,804901,4
872,1500000US170318049016,17,031,804901,6
961,1500000US170318049012,17,031,804901,2
1393,1500000US170318049013,17,031,804901,3
1239,1500000US170318049015,17,031,804901,5
1403,1500000US170318049021,17,031,804902,1
1164,1500000US170318049022,17,031,804902,2
965,1500000US170318049023,17,031,804902,3
1306,1500000US170318049024,17,031,804902,4
788,1500000US170318049025,17,031,804902,5
1026,1500000US170318050011,17,031,805001,1
1105,1500000US170318050012,17,031,805001,2
1765,1500000US170318050013,17,031,805001,3
1089,1500000US170318050014,17,031,805001,4
1886,1500000US170318050021,17,031,805002,1
1948,1500000US170318050022,17,031,805002,2
1496,1500000US170318050023,17,031,805002,3
929,1500000US170318050024,17,031,805002,4
1163,1500000US170318050025,17,031,805002,5
1885,1500000US170318051052,17,031,805105,2
2097,1500000US170318051054,17,031,805105,4
1087,1500000US170318051051,17,031,805105,1
1401,1500000US170318051053,17,031,805105,3
808,1500000US170318051055,17,031,805105,5
1645,1500000US170318051062,17,031,805106,2
1133,1500000US170318051061,17,031,805106,1
1009,1500000US170318051073,17,031,805107,3
1458,1500000US170318051071,17,031,805107,1
1362,1500000US170318051072,17,031,805107,2
2236,1500000US170318051074,17,031,805107,4
728,1500000US170318051075,17,031,805107,5
2217,1500000US170318051081,17,031,805108,1
918,1500000US170318051084,17,031,805108,4
2325,1500000US170318051082,17,031,805108,2
940,1500000US170318051083,17,031,805108,3
1210,1500000US170318051093,17,031,805109,3
1217,1500000US170318051091,17,031,805109,1
1969,1500000US170318051092,17,031,805109,2
687,1500000US170318051103,17,031,805110,3
1952,1500000US170318051101,17,031,805110,1
1118,1500000US170318051102,17,031,805110,2
683,1500000US170318051104,17,031,805110,4
898,1500000US170318051112,17,031,805111,2
1245,1500000US170318051114,17,031,805111,4
755,1500000US170318051111,17,031,805111,1
2511,1500000US170318051113,17,031,805111,3
988,1500000US170318051115,17,031,805111,5
1389,1500000US170318051116,17,031,805111,6
1686,1500000US170318051121,17,031,805112,1
1796,1500000US170318051122,17,031,805112,2
837,1500000US170318052012,17,031,805201,2
942,1500000US170318052011,17,031,805201,1
1696,1500000US170318052013,17,031,805201,3
684,1500000US170318052022,17,031,805202,2
930,1500000US170318052021,17,031,805202,1
1278,1500000US170318052023,17,031,805202,3
1186,1500000US170318052024,17,031,805202,4
974,1500000US170318053011,17,031,805301,1
1598,1500000US170318053012,17,031,805301,2
1016,1500000US170318053013,17,031,805301,3
1058,1500000US170318053021,17,031,805302,1
1380,1500000US170318053022,17,031,805302,2
1435,1500000US170318053023,17,031,805302,3
1360,1500000US170318054011,17,031,805401,1
1147,1500000US170318054013,17,031,805401,3
1549,1500000US170318054012,17,031,805401,2
979,1500000US170318054021,17,031,805402,1
988,1500000US170318054022,17,031,805402,2
1018,1500000US170318054023,17,031,805402,3
1614,1500000US170318054024,17,031,805402,4
868,1500000US170318054025,17,031,805402,5
1147,1500000US170318055011,17,031,805501,1
1418,1500000US170318055012,17,031,805501,2
1433,1500000US170318055013,17,031,805501,3
1069,1500000US170318055021,17,031,805502,1
903,1500000US170318055022,17,031,805502,2
1299,1500000US170318055023,17,031,805502,3
1024,1500000US170318055024,17,031,805502,4
893,1500000US170318056004,17,031,805600,4
1476,1500000US170318056001,17,031,805600,1
1348,1500000US170318056002,17,031,805600,2
993,1500000US170318056003,17,031,805600,3
1303,1500000US170318057013,17,031,805701,3
1280,1500000US170318057011,17,031,805701,1
679,1500000US170318057012,17,031,805701,2
1114,1500000US170318057014,17,031,805701,4
1109,1500000US170318057015,17,031,805701,5
1225,1500000US170318057021,17,031,805702,1
864,1500000US170318057022,17,031,805702,2
874,1500000US170318058011,17,031,805801,1
940,1500000US170318058012,17,031,805801,2
766,1500000US170318058013,17,031,805801,3
957,1500000US170318058021,17,031,805802,1
1020,1500000US170318058024,17,031,805802,4
928,1500000US170318058022,17,031,805802,2
1290,1500000US170318058023,17,031,805802,3
901,1500000US170318058025,17,031,805802,5
1731,1500000US170318059012,17,031,805901,2
1302,1500000US170318059011,17,031,805901,1
1308,1500000US170318059013,17,031,805901,3
1297,1500000US170318059022,17,031,805902,2
875,1500000US170318059025,17,031,805902,5
849,1500000US170318059021,17,031,805902,1
1077,1500000US170318059023,17,031,805902,3
1086,1500000US170318059024,17,031,805902,4
1319,1500000US170318059026,17,031,805902,6
2178,1500000US170318060012,17,031,806001,2
683,1500000US170318060014,17,031,806001,4
1138,1500000US170318060011,17,031,806001,1
1819,1500000US170318060013,17,031,806001,3
1251,1500000US170318060023,17,031,806002,3
1026,1500000US170318060021,17,031,806002,1
2616,1500000US170318060022,17,031,806002,2
1246,1500000US170318060024,17,031,806002,4
1694,1500000US170318060025,17,031,806002,5
2021,1500000US170318060041,17,031,806004,1
1112,1500000US170318060044,17,031,806004,4
2687,1500000US170318060042,17,031,806004,2
1734,1500000US170318060043,17,031,806004,3
1874,1500000US170318060051,17,031,806005,1
1384,1500000US170318060052,17,031,806005,2
1377,1500000US170318060061,17,031,806006,1
996,1500000US170318060064,17,031,806006,4
975,1500000US170318060062,17,031,806006,2
1537,1500000US170318060063,17,031,806006,3
1101,1500000US170318061023,17,031,806102,3
2216,1500000US170318061021,17,031,806102,1
1083,1500000US170318061022,17,031,806102,2
1643,1500000US170318061031,17,031,806103,1
934,1500000US170318061032,17,031,806103,2
1350,1500000US170318061033,17,031,806103,3
1342,1500000US170318061034,17,031,806103,4
1221,1500000US170318061041,17,031,806104,1
1213,1500000US170318061042,17,031,806104,2
1700,1500000US170318061043,17,031,806104,3
2714,1500000US170318062011,17,031,806201,1
2194,1500000US170318062012,17,031,806201,2
967,1500000US170318062021,17,031,806202,1
1995,1500000US170318062022,17,031,806202,2
2036,1500000US170318062023,17,031,806202,3
718,1500000US170318063002,17,031,806300,2
856,1500000US170318063005,17,031,806300,5
896,1500000US170318063001,17,031,806300,1
713,1500000US170318063003,17,031,806300,3
824,1500000US170318063004,17,031,806300,4
680,1500000US170318063006,17,031,806300,6
1095,1500000US170318064002,17,031,806400,2
1397,1500000US170318064001,17,031,806400,1
1303,1500000US170318065011,17,031,806501,1
1362,1500000US170318065012,17,031,806501,2
960,1500000US170318065021,17,031,806502,1
1325,1500000US170318065024,17,031,806502,4
814,1500000US170318065022,17,031,806502,2
1103,1500000US170318065023,17,031,806502,3
1946,1500000US170318066001,17,031,806600,1
1656,1500000US170318066002,17,031,806600,2
1397,1500000US170318067001,17,031,806700,1
1046,1500000US170318067003,17,031,806700,3
1245,1500000US170318067002,17,031,806700,2
798,1500000US170318067004,17,031,806700,4
1548,1500000US170318068012,17,031,806801,2
799,1500000US170318068011,17,031,806801,1
1233,1500000US170318068013,17,031,806801,3
714,1500000US170318068014,17,031,806801,4
881,1500000US170318068021,17,031,806802,1
1592,1500000US170318068022,17,031,806802,2
972,1500000US170318068023,17,031,806802,3
1103,1500000US170318069001,17,031,806900,1
2174,1500000US170318069002,17,031,806900,2
2065,1500000US170318069003,17,031,806900,3
2829,1500000US170318070001,17,031,807000,1
601,1500000US170318070004,17,031,807000,4
1300,1500000US170318070002,17,031,807000,2
1136,1500000US170318070003,17,031,807000,3
1573,1500000US170318071002,17,031,807100,2
848,1500000US170318071001,17,031,807100,1
1563,1500000US170318071003,17,031,807100,3
2227,1500000US170318072002,17,031,807200,2
906,1500000US170318072005,17,031,807200,5
987,1500000US170318072001,17,031,807200,1
1050,1500000US170318072003,17,031,807200,3
889,1500000US170318072004,17,031,807200,4
1405,1500000US170318073003,17,031,807300,3
2792,1500000US170318073001,17,031,807300,1
1692,1500000US170318073002,17,031,807300,2
976,1500000US170318073004,17,031,807300,4
853,1500000US170318073005,17,031,807300,5
826,1500000US170318074001,17,031,807400,1
2519,1500000US170318074003,17,031,807400,3
1529,1500000US170318074002,17,031,807400,2
798,1500000US170318074004,17,031,807400,4
1152,1500000US170318074005,17,031,807400,5
1122,1500000US170318075001,17,031,807500,1
903,1500000US170318075002,17,031,807500,2
1302,1500000US170318075003,17,031,807500,3
1305,1500000US170318076001,17,031,807600,1
1656,1500000US170318076002,17,031,807600,2
860,1500000US170318076003,17,031,807600,3
1325,1500000US170318076004,17,031,807600,4
1559,1500000US170318076005,17,031,807600,5
2049,1500000US170318077001,17,031,807700,1
1566,1500000US170318077002,17,031,807700,2
1132,1500000US170318077003,17,031,807700,3
1400,1500000US170318077004,17,031,807700,4
1410,1500000US170318078001,17,031,807800,1
1468,1500000US170318078002,17,031,807800,2
1293,1500000US170318079002,17,031,807900,2
1490,1500000US170318079001,17,031,807900,1
1418,1500000US170318079003,17,031,807900,3
1184,1500000US170318080012,17,031,808001,2
1348,1500000US170318080011,17,031,808001,1
1449,1500000US170318080013,17,031,808001,3
1263,1500000US170318080021,17,031,808002,1
815,1500000US170318080024,17,031,808002,4
1641,1500000US170318080022,17,031,808002,2
1562,1500000US170318080023,17,031,808002,3
2090,1500000US170318081001,17,031,808100,1
1920,1500000US170318081002,17,031,808100,2
2426,1500000US170318082001,17,031,808200,1
1556,1500000US170318082002,17,031,808200,2
1664,1500000US170318082003,17,031,808200,3
1182,1500000US170318083011,17,031,808301,1
1230,1500000US170318083014,17,031,808301,4
2842,1500000US170318083012,17,031,808301,2
1266,1500000US170318083013,17,031,808301,3
757,1500000US170318083023,17,031,808302,3
1474,1500000US170318083021,17,031,808302,1
2136,1500000US170318083022,17,031,808302,2
1784,1500000US170318084003,17,031,808400,3
1942,1500000US170318084001,17,031,808400,1
896,1500000US170318084002,17,031,808400,2
918,1500000US170318085002,17,031,808500,2
1356,1500000US170318085001,17,031,808500,1
958,1500000US170318085003,17,031,808500,3
1007,1500000US170318085004,17,031,808500,4
1219,1500000US170318086001,17,031,808600,1
1246,1500000US170318086002,17,031,808600,2
805,1500000US170318087022,17,031,808702,2
2547,1500000US170318087021,17,031,808702,1
2129,1500000US170318087023,17,031,808702,3
2153,1500000US170318088002,17,031,808800,2
1835,1500000US170318088001,17,031,808800,1
1943,1500000US170318089003,17,031,808900,3
1403,1500000US170318089001,17,031,808900,1
803,1500000US170318089002,17,031,808900,2
879,1500000US170318090002,17,031,809000,2
688,1500000US170318090001,17,031,809000,1
1388,1500000US170318090003,17,031,809000,3
1046,1500000US170318090004,17,031,809000,4
1312,1500000US170318091001,17,031,809100,1
884,1500000US170318091002,17,031,809100,2
1241,1500000US170318091003,17,031,809100,3
1161,1500000US170318092001,17,031,809200,1
1390,1500000US170318092002,17,031,809200,2
1362,1500000US170318092003,17,031,809200,3
1067,1500000US170318092004,17,031,809200,4
962,1500000US170318093001,17,031,809300,1
1892,1500000US170318093002,17,031,809300,2
2189,1500000US170318093003,17,031,809300,3
1098,1500000US170318094011,17,031,809401,1
1649,1500000US170318094012,17,031,809401,2
2097,1500000US170318094021,17,031,809402,1
1277,1500000US170318094022,17,031,809402,2
1007,1500000US170318095003,17,031,809500,3
1803,1500000US170318095001,17,031,809500,1
1536,1500000US170318095002,17,031,809500,2
824,1500000US170318096001,17,031,809600,1
1182,1500000US170318096002,17,031,809600,2
1313,1500000US170318096003,17,031,809600,3
1212,1500000US170318097001,17,031,809700,1
823,1500000US170318097003,17,031,809700,3
1679,1500000US170318097002,17,031,809700,2
926,1500000US170318098001,17,031,809800,1
1752,1500000US170318098002,17,031,809800,2
1307,1500000US170318099001,17,031,809900,1
1739,1500000US170318099002,17,031,809900,2
2249,1500000US170318100002,17,031,810000,2
1918,1500000US170318100001,17,031,810000,1
1473,1500000US170318100003,17,031,810000,3
1054,1500000US170318101002,17,031,810100,2
1048,1500000US170318101005,17,031,810100,5
677,1500000US170318101001,17,031,810100,1
895,1500000US170318101003,17,031,810100,3
806,1500000US170318101004,17,031,810100,4
1135,1500000US170318102002,17,031,810200,2
670,1500000US170318102005,17,031,810200,5
1005,1500000US170318102001,17,031,810200,1
1114,1500000US170318102003,17,031,810200,3
1423,1500000US170318102004,17,031,810200,4
875,1500000US170318102006,17,031,810200,6
884,1500000US170318103012,17,031,810301,2
781,1500000US170318103011,17,031,810301,1
1294,1500000US170318103013,17,031,810301,3
1146,1500000US170318103014,17,031,810301,4
1402,1500000US170318103021,17,031,810302,1
1084,1500000US170318103022,17,031,810302,2
874,1500000US170318103023,17,031,810302,3
839,1500000US170318104001,17,031,810400,1
1052,1500000US170318104004,17,031,810400,4
1227,1500000US170318104002,17,031,810400,2
2291,1500000US170318104003,17,031,810400,3
1102,1500000US170318105012,17,031,810501,2
914,1500000US170318105015,17,031,810501,5
1216,1500000US170318105011,17,031,810501,1
1054,1500000US170318105013,17,031,810501,3
1007,1500000US170318105014,17,031,810501,4
1714,1500000US170318105023,17,031,810502,3
986,1500000US170318105021,17,031,810502,1
812,1500000US170318105022,17,031,810502,2
928,1500000US170318105024,17,031,810502,4
915,1500000US170318105025,17,031,810502,5
1555,1500000US170318106001,17,031,810600,1
1719,1500000US170318106002,17,031,810600,2
1675,1500000US170318106003,17,031,810600,3
1285,1500000US170318107011,17,031,810701,1
1256,1500000US170318107012,17,031,810701,2
1111,1500000US170318107013,17,031,810701,3
1213,1500000US170318107014,17,031,810701,4
1360,1500000US170318107021,17,031,810702,1
866,1500000US170318107022,17,031,810702,2
1688,1500000US170318107023,17,031,810702,3
926,1500000US170318108001,17,031,810800,1
1610,1500000US170318108002,17,031,810800,2
1400,1500000US170318108003,17,031,810800,3
1188,1500000US170318108004,17,031,810800,4
1387,1500000US170318109005,17,031,810900,5
1467,1500000US170318109002,17,031,810900,2
1817,1500000US170318109001,17,031,810900,1
778,1500000US170318109003,17,031,810900,3
911,1500000US170318109004,17,031,810900,4
778,1500000US170318110003,17,031,811000,3
712,1500000US170318110001,17,031,811000,1
820,1500000US170318110002,17,031,811000,2
